fear1: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,0,199,0,199,199,199,199,199,199,199,
199,199,199,199,199,0,255,230,255,0,199,199,199,199,199,199,
199,199,199,199,0,230,230,230,255,199,199,199,199,199,199,199,
199,199,199,199,199,0,0,230,230,0,199,199,199,199,199,199,
199,199,199,199,199,199,0,230,0,199,199,199,199,199,199,199,
199,199,199,199,199,199,0,4,4,0,199,199,199,199,199,199,
199,199,199,199,0,0,0,247,171,0,199,199,199,199,199,199,
199,199,199,0,230,171,230,171,171,171,0,199,199,199,199,199,
199,199,199,199,0,0,230,171,164,0,199,199,199,199,199,199,
199,199,199,199,199,199,0,164,247,0,199,199,199,199,199,199,
199,199,199,199,199,199,0,128,128,0,199,199,199,199,199,199,
199,199,199,199,199,0,19,128,128,19,0,199,199,199,199,199,
199,199,199,199,199,199,0,0,0,0,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


