powerup: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,232,232,232,232,199,199,199,199,199,199,
199,199,199,199,199,232,63,63,63,63,232,199,199,199,199,199,
199,199,199,199,199,232,63,63,63,63,232,199,199,199,199,199,
199,199,199,199,199,232,63,63,63,63,232,199,199,199,199,199,
199,199,199,199,199,232,63,63,63,63,232,199,199,199,199,199,
199,199,199,199,199,199,232,232,232,232,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


